URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56778&an=0&page=2,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56704&an=0&page=6,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56806&an=0&page=1,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56678&an=0&page=7,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56781&an=0&page=2,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56809&an=0&page=1,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56780&an=0&page=2,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56829&an=0&page=0,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56822&an=0&page=0,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56831&an=0&page=0,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56814&an=0&page=1,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/books/books-index.html,404,,1/6/16,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56819&an=0&page=0,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/category/web-app-frameworks/,404,,3/8/16,Not found,Feature phone,3/23/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56832&an=0&page=0,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56830&an=0&page=0,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56754&an=0&page=4,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56689&an=0&page=6,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56696&an=0&page=6,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56784&an=0&page=2,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56827&an=0&page=0,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56697&an=0&page=6,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/article/2076043/core-java/non-object-oriented-language-basics--part-2.html,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=&Board=javabeginner&Number=570&page=1&view=expanded&sb=5&o=&fpart=,404,,10/4/14,Not found,Feature phone,3/5/16
http://www.javaworld.com/category/java/,404,,7/8/15,Not found,Feature phone,3/5/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=187175&an=BUILDTOOLS&page=0,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56702&an=0&page=6,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56807&an=0&page=1,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56765&an=0&page=3,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56828&an=0&page=0,404,,2/10/14,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56794&an=0&page=2,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/commu..,404,,3/27/16,Not found,Feature phone,3/27/16
http://www.javaworld.com/cgi-bin/mailto/x_java.cgi,404,,1/13/16,Not found,Feature phone,1/18/16
http://www.javaworld.com/article/2073122/build-ci-sdlc/tools-of-the-trade--part-3.html?null,404,,4/2/16,Not found,Feature phone,4/2/16
http://www.javaworld.com/article/2073122/build-ci-sdlcools-of-the-trade--part-3/build-ci-sdlc/tools-of-the-trade--part-3.html,404,,3/24/16,Not found,Feature phone,3/26/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&N,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaone00/j1-00-tip_thurs.html?page=1,404,,3/30/16,Not found,Feature phone,3/30/16
http://www.javaworld.com/netnews/index.html,404,,4/1/16,Not found,Feature phone,4/1/16
http://www.javaworld.com/article/2074320/oscon-java--here-s-to-improving-tck-transparency-in-jsr-348-and-jcp-next.html,404,,2/26/16,Not found,Feature phone,2/26/16
http://www.javaworld.com/javaforums/showflat.php?Number=21619,404,,2/4/16,Not found,Feature phone,2/4/16
http://www.javaworld.com/article/2077901/open-source-tools/nathan@technically.us,404,,3/19/16,Not found,Feature phone,3/27/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56684&an=0&page=7,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56732&an=0&page=5,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/category/architecture-scalability/,404,,10/19/15,Not found,Feature phone,1/20/16
http://www.javaworld.com/javaworld_pointers/jw-06-2001/jw-0622-letters.html,404,,3/11/16,Not found,Feature phone,3/17/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Numbe,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56797,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showf,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56688&an=,404,,3/14/14,Not found,Feature phone,1/30/16
http://www.javaworld.com/common/jw-streaming.html?myns,404,,2/26/16,Not found,Feature phone,2/26/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56798&an=0&page=1,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56676&an=0&page=7,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56757&an=0&page=3,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/article/2074946/core-java/non-object-oriented-language-basics--part-3.html?page=2,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/article/2074946/java-language/core-java-non-object-oriented-language-basics-part-3.html?page=4,404,,3/1/16,Not found,Feature phone,3/1/16
http://www.javaworld.com/javaworld_pointers/jw-09-2001/jw-0928-letters.html,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56779&an=0&page=2,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaworld_pointers/jw-01-2001/jw-0119-letters.html,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/javaworld_pointers/jw-04-2001/jw-0427-letters.html,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56720&an=0&page=5,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56774&an=0&page=3,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/article/2074946/core-java/non-object-oriented-language-basics--part-3.html,404,,1/16/16,Not found,Feature phone,1/20/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56792&an=0&page=2,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56741&an=0&page=4,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaworld_pointers/jw-08-2001/jw-0831-letters.html,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/javaone01/j1-01-sintes2.html?page=1,404,,2/8/16,Not found,Feature phone,2/9/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56813&an=0&page=1,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/topicalindex/jw-ti-index.html,404,,2/3/16,Not found,Feature phone,2/4/16
http://www.javaworld.com/article/2074946/java-language/core-java-non-object-oriented-language-basics-part-3.html,404,,1/21/16,Not found,Feature phone,1/22/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56805&an=0&page=1,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/article/2074762/testing-debugging/tools-of-the-trade--part-2.html,404,,1/6/16,Not found,Feature phone,1/6/16
http://www.javaworld.com/communit..,404,,3/30/16,Not found,Feature phone,4/1/16
http://www.javaworld.com/pcw1.index.html,404,,10/25/15,Not found,Feature phone,1/16/16
http://www.javaworld.com/common/jw-appletform.html,404,,12/14/15,Not found,Feature phone,2/17/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56771&an=0&page=3,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56810&an=0&page=1,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56833&an=0&page=0,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/article/2074946/core-java/non-object-oriented-language-basics--part-3.html?page=3,404,,1/29/16,Not found,Feature phone,1/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56821&an=0&page=0,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=&Board=weblogs&Number=12312&page=&view=&sb=5&o=&vc=1,404,,3/2/16,Not found,Feature phone,3/2/16
http://www.javaworld.com/cgi-bin/w3com/start?JW+main,404,,1/11/16,Not found,Feature phone,1/19/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56662&an=0&page=8,404,,12/31/15,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56711&an=0&page=6,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/article/2077344/core-java/find-a-way-out-of-the-classloader-maze.html:,404,,3/15/16,Not found,Feature phone,3/19/16
http://www.javaworld.com/category/data-management/,404,,1/23/16,Not found,Feature phone,1/24/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56787&an=0&page=2,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/cgi-bin/mailto/x_java.cgi?pagetosend=/export/home/httpd/javaworld/javaworld/jw-01-2012/120118-still-dont-think-open-source-hurts-commercial-software-guess-again.html&pagename=/javaworld/jw-01-2012/120118-still-dont-think-open-source-hurts-commercial-software-guess-again.html&pageurl=http://www.javaworld.com/javaworld/jw-01-2012/120118-still-dont-think-open-source-hurts-commercial-software-guess-again.html&site=jw_core,404,,2/22/16,Not found,Feature phone,2/22/16
http://www.javaworld.com/sw2.index.html,404,,2/3/16,Not found,Feature phone,2/4/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Board=Enterprisejava&Number=10918&page=0&view=collapsed&sb=5&o=&fpart=1,404,,3/21/16,Not found,Feature phone,3/21/16
http://www.javaworld.com/javaone99/j1-99-hotspot.html,404,,12/9/15,Not found,Feature phone,1/12/16
http://www.javaworld.com/gamelan.index.html,404,,2/3/16,Not found,Feature phone,2/3/16
http://www.javaworld.com/javaone99/j1-99-jcp.html,404,,12/9/15,Not found,Feature phone,1/12/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56834&an=0&page=0,404,,1/10/16,Not found,Feature phone,1/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56815&an=0&page=0,404,,1/22/16,Not found,Feature phone,1/22/16
http://www.javaworld.com/javaforums/showflat.php?Cat=&Board=javabeginner&Number=7900&page=18&view=collapsed&sb=5&o=&fpart=1,404,,1/30/16,Not found,Feature phone,2/26/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=&Board=javabeginner&Number=32156&page=2&view=expanded&sb=5&o=&fpart=,404,,2/25/16,Not found,Feature phone,2/25/16
http://www.javaworld.com/communi..,404,,8/27/15,Not found,Feature phone,1/27/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56644&an=0&page=9,404,,12/31/15,Not found,Feature phone,1/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56643&an=0&page=9,404,,12/31/15,Not found,Feature phone,1/6/16
http://www.javaworld.com/comm%3Cbr%3E%3Cbr%3E%3Chr%20size=7%20width=75%%3E%3Cp%3E%3Ca%20name=,400,,1/3/16,Other,Feature phone,4/2/16
http://www.javaworld.com/insider/,,Title not found,3/1/16,Article title,News,3/1/16
http://www.javaworld.com/,,Article fragmented,12/15/13,Article content,News,4/2/16
http://www.javaworld.com/article/3019792/development-tools/jump-into-java-microframeworks-part-3-spark.html,,Article too long,1/7/16,Article content,News,1/7/16
http://www.javaworld.com/article/3033445/learn-java/java-101-polymorphism-in-java.html,,Article too long,2/23/16,Article content,News,2/25/16
http://www.javaworld.com/article/3045300/application-development/jump-into-java-microframeworks-part-4-play.html,,Article too long,3/18/16,Article content,News,3/18/16
http://www.javaworld.com/article/3044050/java-language/discover-the-six-roles-that-interfaces-play-in-the-java-language.html,,Article too long,3/15/16,Article content,News,3/15/16
http://www.javaworld.com/article/3040564/learn-java/java-101-class-and-object-initialization-in-java.html,,Article too long,3/4/16,Article content,News,3/4/16
http://www.javaworld.com/article/3044050/learn-java/discover-the-six-roles-that-interfaces-play-in-the-java-language.html,,Article too long,4/4/16,Article content,News,4/4/16
http://www.javaworld.com/channel_content,404,,2/25/16,Not found,Smartphone,2/27/16
http://www.javaworld.com/category/app-web-server/?start=20,404,,10/13/15,Not found,Smartphone,4/3/16
http://www.javaworld.com/category/swing-gui-programming/?start=420,404,,9/18/15,Not found,Smartphone,3/12/16
http://www.javaworld.com/article/2075021/suggestion-needed-on-ui-fields-editability.html,404,,8/24/15,Not found,Smartphone,3/25/16
http://www.javaworld.com/category/swing-gui-programming/?start=1620,404,,10/26/15,Not found,Smartphone,3/23/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=24716&an=0&page=0,404,,3/31/16,Not found,Smartphone,4/1/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=63653&an=0&page=0,404,,3/31/16,Not found,Smartphone,4/1/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=21669&an=0&page=0,404,,1/20/16,Not found,Smartphone,1/22/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=5280&an=0&page=0,404,,3/31/16,Not found,Smartphone,4/1/16
http://www.javaworld.com/javaforums/showprofile.php?Cat=0&User=21192&Board=960594&what=ubbthreads&page=0,404,,2/25/16,Not found,Smartphone,2/27/16
http://www.javaworld.com/article/2073122/build-ci-sdlcools-of-the-trade--part-3/build-ci-sdlc/tools-of-the-trade--part-3.html,404,,3/28/16,Not found,Smartphone,3/28/16
http://www.javaworld.com/category/data/,404,,3/6/16,Not found,Smartphone,3/10/16
http://www.javaworld.com/blog/java-design-paterns/,404,,3/2/16,Not found,Smartphone,3/3/16
http://www.javaworld.com/article/2073122/build-ci-sdlc/tools-of-the-trade--part-3.html?null,404,,3/30/16,Not found,Smartphone,3/30/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Number=4428&Main=2177,404,,1/20/16,Not found,Smartphone,1/20/16
http://www.javaworld.com/f_home.html,404,,1/20/16,Not found,Smartphone,1/21/16
http://www.javaworld.com/article/2074946/java-language/tag/microservicesarchitecture,404,,3/3/16,Not found,Smartphone,3/3/16
http://www.javaworld.com/jw-04,404,,2/1/16,Not found,Smartphone,2/1/16
http://www.javaworld.com/javaforums/showflat.php?Board=Enterprisejava&amp;Number=24209,404,,1/25/16,Not found,Smartphone,1/26/16
http://www.javaworld.com/article/2076075/learn-java/core-java-learn-java-from-the-ground-up.htmlPublished,404,,3/25/16,Not found,Smartphone,3/27/16
http://www.javaworld.com/article/2074946/java-language/core-java-non-object-oriented-language-basics-part-3.html,404,,1/22/16,Not found,Smartphone,1/22/16
http://www.javaworld.com/article/2074504/core-java/javafx-2-s-ensemble-and...,404,,3/25/16,Not found,Smartphone,3/26/16
http://www.javaworld.com/article/2687321/open-source-tools/red-hat...,404,,3/14/16,Not found,Smartphone,3/17/16
http://www.javaworld.com/javawo=,404,,1/21/16,Not found,Smartphone,1/21/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=&amp;,404,,1/14/16,Not found,Smartphone,1/16/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&amp;Number=3923,404,,1/5/16,Not found,Smartphone,1/6/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=2&amp;Number=49773&amp;page=0,404,,1/5/16,Not found,Smartphone,1/6/16
http://www.javaworld.com/article/2984414/java-language/163234-head...,404,,3/25/16,Not found,Smartphone,3/30/16
http://www.javaworld.com/article/2073966/core-java/groovy-scripts-master...,404,,3/25/16,Not found,Smartphone,3/29/16
http://www.javaworld.com/article/2074426/core-java/hello-javafx-2-0...,404,,3/25/16,Not found,Smartphone,3/27/16
http://www.javaworld.com/article/2074946/core-java/tag/microservicesarchitecture/,404,,1/31/16,Not found,Smartphone,1/31/16
http://www.javaworld.com/article/2074689/core-java/hamcrest-containing...,404,,3/25/16,Not found,Smartphone,3/26/16
http://www.javaworld.com/article/2074946/core-javaon-object-oriented-language-basics--part-/core-java/non-object-oriented-language-basics--part-3.html,404,,1/25/16,Not found,Smartphone,1/25/16
http://www.javaworld.com/article/2074973/core-java/uncompressing-7-zip...,404,,3/25/16,Not found,Smartphone,3/26/16
http://www.javaworld.com/article/2077507/learn-java/java-tip-140...,404,,3/25/16,Not found,Smartphone,3/26/16
http://www.javaworld.com/article/20737,404,,3/2/16,Not found,Smartphone,3/3/16
http://www.javaworld.com/article/2139921/learn-java/abstract-class-versus...,404,,4/3/16,Not found,Smartphone,4/3/16
http://www.javaworld.com/article/2074524/core-java/javafx-2-presents-the...,404,,3/19/16,Not found,Smartphone,3/22/16
http://www.javaworld.com/article/2076641/learn-java/an-introduction-to-the-java-ring.htm,404,,3/31/16,Not found,Smartphone,4/2/16
http://www.javaworld.com/communit%20%3Cbr%3E%20%3Cimg%20src='./image/face/bitimg14.gif'%20border=0%20alt='69.46.23.47'%3E%20%3Cb%3Eviagra%3C/b%3E%20(%3Ca%20href=,404,,1/7/16,Not found,Smartphone,1/8/16
http://www.javaworld.com/article/2073994/java-app-dev/boost-struts-with...,404,,3/15/16,Not found,Smartphone,3/18/16
http://www.javaworld.com/article/2071825/build-ci-sdlc/the-timestamp-based...,404,,3/15/16,Not found,Smartphone,3/18/16
http://www.javaworld.com/article/2073998/java-web-development/generate...,404,,3/14/16,Not found,Smartphone,3/17/16
http://www.javaworld.com/article/2074678/core-java/groovy-jdk--gdk---date...,404,,3/13/16,Not found,Smartphone,3/17/16
http://www.javaworld.com/article/2074603/core-java/netbeans-7-2...,404,,3/13/16,Not found,Smartphone,3/17/16
http://www.javaworld.com/article/2073844/core-java/html5-form-field...,404,,3/12/16,Not found,Smartphone,3/16/16
http://www.javaworld.com/article/2074809/core-java/jdk-8-javadoc-tweaked...,404,,3/13/16,Not found,Smartphone,3/16/16
http://www.javaworld.com/article/2076189/enterprise-java/book-excerpt...,404,,3/12/16,Not found,Smartphone,3/16/16
http://www.javaworld.com/article/2074259/core-java/new-java-se-7-javadoc...,404,,3/13/16,Not found,Smartphone,3/16/16
http://www.javaworld.com/article/2074946/core-java/non-object-oriented-language-basics--part-3.html?null,404,,1/26/16,Not found,Smartphone,1/26/16
http://www.javaworld.com/article/2075410/core-java/matchmaking-with...,404,,3/12/16,Not found,Smartphone,3/15/16
http://www.javaworld.com/article/2074054/core-java/viewing-a-jar-s...,404,,3/9/16,Not found,Smartphone,3/14/16
http://www.javaworld.com/article/2078661/java-concurrency/jvm-performance-optimization--part-4--c4-garbage-collection-for-low-latency-java-ap.ht,404,,3/23/16,Not found,Smartphone,3/25/16
http://www.javaworld.com/article/2074946/core-java-non-object-oriented-language-basics-part-3.html,404,,1/23/16,Not found,Smartphone,1/23/16
http://www.javaworld.com/article/2074726/java-web-development/a-first-look...,404,,3/5/16,Not found,Smartphone,3/10/16
http://www.javaworld.com/article/2076221/jndi/dive-into-connection-pooling...,404,,3/8/16,Not found,Smartphone,3/10/16
http://www.javaworld.com/article/2074110/soa/cache-soap-services-on-the...,404,,3/8/16,Not found,Smartphone,3/10/16
http://www.javaworld.com/article/2074947/core-java/native-java-packaging...,404,,3/8/16,Not found,Smartphone,3/10/16
http://www.javaworld.com/JAVA,404,,2/1/16,Not found,Smartphone,2/12/16
http://www.javaworld.com/javaforums/showflat.php?Cat=&amp;Board=javabeginner&amp;Number=12496,404,,2/1/16,Not found,Smartphone,2/12/16
http://www.javaworld.com/javaforums/ubbthreads.php?Cat=3D2&amp;amp;C=3D=,404,,1/28/16,Not found,Smartphone,1/30/16
http://www.javaworld.com/article/2074946/core-java/non-object-oriented-language-basics,404,,1/24/16,Not found,Smartphone,1/24/16
http://www.javaworld.com/archives/index-jw-02-1999.html,404,,1/17/16,Not found,Smartphone,1/19/16
http://www.javaworld.com/article/2071275/core-java/when-runtime-exec---won-t.htmlWhen,404,,1/28/16,Not found,Smartphone,1/30/16
http://www.javaworld.com/ifind/java/cs.html?url=//bestvideoxxx.cn/e.php/russian-kiddy-porn-276,301,,1/30/16,Not followed,Smartphone,1/30/16
http://www.javaworld.com/ifind/java/cs.html?url=//bestvideoxxx.cn/a.php/hunk-asian-hardcore-483,301,,1/30/16,Not followed,Smartphone,1/30/16
http://www.javaworld.com/partners.html,500,,1/28/16,Server error,Smartphone,2/1/16
http://www.javaworld.com/resources.do?categorySelect=3204&sponsorSelect=-1&rtypeSelect=17,,,2/24/16,Soft 404,Smartphone,2/24/16
http://www.javaworld.com/search?query=,,,1/10/16,Blocked,Smartphone,1/10/16
http://www.javaworld.com/tag/installshield/,,,3/25/15,Blocked,Smartphone,3/18/16
http://www.javaworld.com/community/user%2,400,,1/7/16,Other,Smartphone,1/7/16
